761,(주)한국플랫폼서비스기술,대전광역시 서구,"정보처리, S/W",응용 소프트웨어 개발 및 공급업,임베디드 플랫폼 개발공급 DEEPSDK(개발도구) 
762,계룡과학(주),대전광역시 유성구,제조업              ,그 외 기타 분류 안된 금속 가공 제품 제조업,실험동물 사육기자재 수조시스템 
763,(주)케이시크,대전광역시 유성구,"정보처리, S/W",시스템 소프트웨어 개발 및 공급업,웹  솔루션 양방향 방송 플랫폼 
764,(주)경성유체기술,대전광역시 대덕구,제조업              ,산업용 난방보일러 및 방열기 제조업,순간온수가열기  
765,(주)케이에스에스,대전광역시 서구,"정보처리, S/W       ",컴퓨터시스템 통합 자문 및 구축 서비스업,"시스템통합, 스마트팜  "
766,(주)케이에스텍,대전광역시 유성구,제조업              ,구조용 금속 판제품 및 공작물 제조업,소방용 조립식 판넬 및 캡 Steel 가공제품 선박블럭 및 중장비관련 부품
767,한국스마트공장데이터센터(주),대전광역시 유성구,"정보처리, S/W",응용 소프트웨어 개발 및 공급업,스마트팩토리s/w(SDH/HODP)  
768,코리아테스팅(주),대전광역시 유성구,제조업              ,그 외 기타 특수목적용 기계 제조업,맞춤형시험장비 시뮬레이터 
769,(주)케이에스전자,대전광역시 유성구,제조업              ,인쇄회로기판용 적층판 제조업,"반도체, 전자부품  "
770,(주)더한기술,대전광역시 대덕구,제조업              ,공기 조화장치 제조업,"히트펌프시스템,빙축열시스템  "
771,(주)에르코스 농업회사법인,대전광역시 동구,제조업              ,기타 식사용 가공처리 조리식품 제조업,이유식 균형 경사 신발 
772,(주)케이에스솔루션,대전광역시 중구,"정보처리, S/W       ",컴퓨터시스템 통합 자문 및 구축 서비스업,"통합원격 감시 계장/계측 자동제어시스템 시스템통합, 보안솔루션 "
773,(주)케이티엔티,대전광역시 유성구,제조업              ,유선 통신장비 제조업,슬림형내관 광통신 측정기류 외 
774,(주)아이케이티온,대전광역시 서구,기타                ,광고 대행업,광고대행업  
775,(주)컨텍,대전광역시 유성구,"정보처리, S/W",응용 소프트웨어 개발 및 공급업,위성 원격감시제어시스템 무선측위기법 이용 낙뢰관측 및 예/경보시스템 
776,(주)경원알미늄,대전광역시 유성구,제조업              ,"금속 문, 창, 셔터 및 관련제품 제조업",알루미늄 창호 고기밀성 단열 창호 
777,케이웰텍,대전광역시 대덕구,제조업              ,그 외 기타 특수목적용 기계 제조업,수전해평가장치  
778,(주)엘투케이플러스,대전광역시 유성구,제조업              ,산업처리공정 제어장비 제조업,레이저가공장비 및 관련부품  
779,(주)랩죤,대전광역시 대덕구,제조업              ,기체 여과기 제조업,"유해물질 여과시스템(시약장,흄후드,후드,수소가스탐지시스템)  "
780,(주)래트론,대전광역시 대덕구,제조업              ,전자카드 제조업,"서미스터, 온도센서 Chip Varistor "
781,(주)락싸,대전광역시 유성구,제조업              ,전기식 진단 및 요법 기기 제조업,생체계측 및 특수계측시스템  
782,(주)엘씨씨코리아,대전광역시 유성구,기타                ,기타 엔지니어링 서비스업,LCC분석 건축기술용역 등  
783,화신엔지니어링,대전광역시 서구,"건설, 운수          ",일반전기 공사업,정보통신공사 CCTV 등 감시장치 
784,(주)디이앤씨,대전광역시 유성구,기타                ,기타 전문 서비스업,에너지신산업및 기술상업화 컨설팅  
785,(주)리즈바이오텍,대전광역시 유성구,제조업              ,건강기능식품 제조업,건강기능식품 원료 생명공학 연구개발 
786,건양엔지니어링,대전광역시 중구,제조업              ,"금속 문, 창, 셔터 및 관련제품 제조업",금속 창호  
787,(주)광야식품,대전광역시 대덕구,제조업              ,건강보조용 액화식품 제조업,"과실발효 감식초, 조미용소스, 시리얼분말차  "
788,(주)랩투랩,대전광역시 유성구,제조업              ,합성수지 및 기타 플라스틱 물질 제조업,키토산 유래 하이드로젤  
789,(주)루벤틱스에이디엠,대전광역시 유성구,제조업              ,그 외 기타 분류 안된 화학제품 제조업,코팅제  
790,(주)레이저모션테크,대전광역시 유성구,제조업              ,그 외 기타 전자부품 제조업,레이저가공 모듈  
791,남광테크,대전광역시 유성구,제조업              ,절삭가공 및 유사처리업,반도체 장비부품  
792,레이저닉스(주),대전광역시 유성구,제조업              ,전자 응용 절삭기계 제조업,펨토초 레이저 장비 광계측 모들 및 시스템 
793,(주)래티스테크놀로지,대전광역시 유성구,기타                ,기타 엔지니어링 서비스업,격자형 압력용기 / 박스형 압력용기 등  
794,(주)주식회사 레드젠,대전광역시 서구,제조업              ,기타 광학기기 제조업,LED 마스크  
795,(주)지피,대전광역시 유성구,제조업              ,유선 통신장비 제조업,광송수신모듈 LED모듈 고출력증폭기
796,(주)이랩,대전광역시 유성구,제조업              ,"콘크리트 타일, 기와, 벽돌 및 블록 제조업",콘크리트 식생블록 힌지수로관 
797,엘케이(LK),대전광역시 서구,"정보처리, S/W",시스템 소프트웨어 개발 및 공급업,"소프트웨어(인프라, ERP, 그룹웨어)  "
798,(주)이손,대전광역시 유성구,제조업              ,"물질 검사, 측정 및 분석기구 제조업",이차전지 테스트용 지그  
799,(주)블루아이,대전광역시 서구,"정보처리, S/W",응용 소프트웨어 개발 및 공급업,원격통합경보시스템 쓰레기 투기 감시 장치 
800,(주)레고켐 바이오사이언스,대전광역시 대덕구,연구개발서비스      ,의학 및 약학 연구개발업,"신약개발(항생제,항암제,ADC원천기술등)  "
801,(주)엘퓨젼옵틱스,대전광역시 유성구,제조업              ,기타 광학기기 제조업,정밀측정 광학기기   
802,(주)중앙목형,대전광역시 대덕구,제조업              ,표면 가공 목재 및 특정 목적용 제재목 제조업,목형  
803,리벤텍 주식회사(주),대전광역시 유성구,기타                ,"그 외 기타 분류 안된 전문, 과학 및 기술 서비스업",R&D  
804,(주)리베스트,대전광역시 유성구,제조업              ,축전지 제조업,전지 CELL  
805,(주)리그넘,대전광역시 유성구,제조업              ,표면 가공 목재 및 특정 목적용 제재목 제조업,기능성플라스틱 제조용 충진소재  
806,(주)라이크소프트,대전광역시 유성구,"정보처리, S/W       ",컴퓨터시스템 통합 자문 및 구축 서비스업,보안네트워크구축 및 컨설팅   
807,(주)링커블테크놀러지,대전광역시 유성구,제조업              ,기타 주변기기 제조업,"디지털컨버터,제로클라이언트  "
808,라인강건산업(주),대전광역시 유성구,"건설, 운수          ","지붕, 내.외벽 축조 관련 전문 공사업","강구조물공사 지붕판금,건축물조립공사 "
809,엘아이에스(주),대전광역시 유성구,제조업              ,"물질 검사, 측정 및 분석기구 제조업",바이오 형광 측정기기  
810,(주)리소텍,대전광역시 유성구,제조업              ,반도체 제조용 기계 제조업,반도체기기  
811,(주)엘케이랩,대전광역시 유성구,"정보처리, S/W",응용 소프트웨어 개발 및 공급업,생산자동화시스템 통합솔루션 개발 IoT 유무선 통신 장치 
812,엘케이솔루션(주),대전광역시 유성구,제조업              ,그 외 기타 플라스틱 제품 제조업,의료기기용 플라스틱 사출품 휴대용 태양광 모듈 
813,(주)엘케이시스템즈,대전광역시 유성구,제조업              ,방송장비 제조업,"의료용 전자기기 RF부품, 전원장치 보안장비용 초음파 도청방지장치 초음파 식기 세척기"
814,(주)링크나인시스템,대전광역시 유성구,"정보처리, S/W",응용 소프트웨어 개발 및 공급업,전술데이터링크  
815,로드브로스(주),대전광역시 유성구,기타                ,건물 및 토목 엔지니어링 서비스업,토목설계 엔지니어링   
816,(주)에스이이엔지,대전광역시 유성구,제조업              ,절삭가공 및 유사처리업,산업용 기계장비 부품 절삭 가공  
817,(주)라이프트리솔루션,대전광역시 유성구,"정보처리, S/W",응용 소프트웨어 개발 및 공급업,건설안전관제시스템  
818,(주)가온테크,대전광역시 유성구,제조업              ,자동차용 신품 조향장치 및 현가 장치 제조업,DPF용 제어 및 분사장치  
819,(주)루센트블록,대전광역시 유성구,"정보처리, S/W       ",포털 및 기타 인터넷 정보매개 서비스업,수익형 부동산 수익증권 유통 플랫폼  
820,(주)루맥스에어로스페이스,대전광역시 유성구,제조업              ,그 외 기타 전기장비 제조업,Telemetry System 개발 및 구축 동정압변환기(ADM) 항공기 정비
821,한국건설시험연구소(주),대전광역시 유성구,기타                ,건물 및 토목 엔지니어링 서비스업,"토목,건설 엔지니어링서비스  "
822,(주)링스컴퓨팅시스템즈,대전광역시 유성구,제조업              ,컴퓨터 제조업,임베디드 컴퓨터  
823,(주)엠원인터내셔널,대전광역시 유성구,제조업              ,그 외 기타 일반목적용 기계 제조업,"방사선(능)계측장비, 초저온전신관리기  "
824,(주)이노바이오써지,대전광역시 유성구,제조업              ,치과용 기기 제조업,치과용 임플란트 시스템  
825,(주)파멥신,대전광역시 유성구,제조업              ,의약용 화합물 및 항생물질 제조업,인간항체치료제  
826,(주)마디,대전광역시 대덕구,제조업              ,기체 여과기 제조업,"가스흡착제, 공기청정기 필터, 자동차필터, 유해가스제거시스템 가스제거용 필터  "
827,(주)엔박,대전광역시 유성구,제조업              ,속도계 및 적산계기 제조업,"질량유량계, 열회수기  "
828,(주)맥솔루션,대전광역시 유성구,제조업              ,"전자기 측정, 시험 및 분석기구 제조업",나노자성입자분석기  
829,(주)맥컨,대전광역시 유성구,제조업              ,비디오 및 기타 영상기기 제조업,"모바일캠(액션캠), 무선충전 액서세리  "
830,(주)마젠타로보틱스,대전광역시 유성구,제조업              ,산업용 로봇 제조업,식기세척로봇  
831,(주)매그파이소프트,대전광역시 서구,"정보처리, S/W",응용 소프트웨어 개발 및 공급업,수질사고 경보시스템  
832,(주)만방바이오,대전광역시 유성구,연구개발서비스      ,의학 및 약학 연구개발업,의약품 원료 기능성 화장품 연구용역 및 서비스
833,(주)만풍 농업회사법인,대전광역시 동구,제조업              ,떡류 제조업,"전통떡 및 가공떡류, 쌀가루, 팥고물 답례떡, 떡케익 "
834,(주)마크앤,대전광역시 유성구,기타                ,그 외 기타 창작 및 예술관련 서비스업,전시콘텐츠 제작 및 운영  
835,(주)마루이엔지,대전광역시 유성구,제조업              ,"전자기 측정, 시험 및 분석기구 제조업",발전소용 계측·검사장비 방송용 계측·검사장비 연구개발용역
836,(주)마루시스,대전광역시 유성구,제조업              ,디스플레이 제조용 기계 제조업,제어계측 시스템 제어 소프트웨어 발전기 감시시스템
837,(주)아이엘비(ILB),대전광역시 중구,제조업              ,기타 운동 및 경기용구 제조업,야구공 각종 야구용품 
838,(주)메이아이,대전광역시 유성구,"정보처리, S/W",응용 소프트웨어 개발 및 공급업,"응용소프트웨어 및 영상, 교육 컨텐츠  "
839,(주)명보이엔지,대전광역시 유성구,"건설, 운수          ",기타 토목시설물 건설업,하수관 비굴착 보수공사  
840,엠비에스(주),대전광역시 유성구,제조업              ,배전반 및 전기 자동제어반 제조업,빌딩 공조 자동제어시스템 스마트팜용 자동 제어반  
841,(주)무창,대전광역시 중구,제조업              ,육상 금속 골조 구조재 제조업,LED 경관조명 횡단보도 안전시설물 휀스
842,신한TC,대전광역시 대덕구,제조업              ,"유인 항공기, 항공우주선 및 보조장치 제조업",인공위성체 부품 각종 실험장비 시스템 
843,(주)신한이엔지,대전광역시 대덕구,제조업              ,기기용 자동측정 및 제어장치 제조업,인공위성체 부품 반도체 설비 및 실험용 장비 
844,(주)엠큐빅,대전광역시 유성구,제조업              ,"물질 검사, 측정 및 분석기구 제조업",수질환경 계측기기 수질관리 통합관리시스템  수질모니터링 용역서비스(환경컨설팅)
845,(주)이수메디,대전광역시 대덕구,제조업              ,그 외 기타 의료용 기기 제조업,검안용굴절력측정기  
846,(주)메디코스바이오텍,대전광역시 유성구,연구개발서비스      ,의학 및 약학 연구개발업,스파이더 단백질  
847,(주)메디진,대전광역시 유성구,제조업              ,석탄화학계 화합물 및 기타 기초 유기 화학물질 제조업,전자재료유기합성 의약중간체 
848,(주)메디오스,대전광역시 대덕구,제조업              ,광학렌즈 및 광학요소 제조업,콘택트렌즈  
849,(주)메타비즈,대전광역시 유성구,"정보처리, S/W",시스템 소프트웨어 개발 및 공급업,소프트웨어 개발 및 판매  
850,(주)위즈켐,대전광역시 유성구,제조업              ,그 외 기타 분류 안된 화학제품 제조업,산업용 세정제 지문방지코팅제 화장품
851,(주)멤스룩스,대전광역시 유성구,제조업              ,기타 반도체소자 제조업,전반사 MEMS 도광판 레이저용 도광판 
852,(주)세이인,대전광역시 유성구,제조업              ,"금속 문, 창, 셔터 및 관련제품 제조업",상가용 자동닫힘 방충문  
853,(주)메리트,대전광역시 유성구,연구개발서비스      ,기타 공학 연구개발업,제품개발 용역 웹사이트 구축 경영컨설팅
854,(주)메타파스,대전광역시 유성구,제조업              ,산업용 로봇 제조업,산업용 드론  
855,(주)명광,대전광역시 유성구,"건설, 운수          ",일반 통신 공사업,정보통신(영상감시) 공사  
856,케이스텍(주),대전광역시 동구,제조업              ,기타 구조용 금속제품 제조업,시스템 거푸집  
857,(주)마이크로오토메이션,대전광역시 유성구,제조업              ,기기용 자동측정 및 제어장치 제조업,디지털 저항 생성 모듈 기반 운동기기 토크계측형 스마트액츄에이터 개발 
858,엠아이티(주),대전광역시 유성구,제조업              ,그 외 기타 전자부품 제조업,인쇄회로기판(PCB)  
859,(주)나노폴리켐,대전광역시 유성구,제조업              ,일반용 도료 및 관련제품 제조업,무기코팅제  
860,(주)호모미미쿠스,대전광역시 유성구,"정보처리, S/W       ",포털 및 기타 인터넷 정보매개 서비스업,자연모방설계 전문가시스템  
861,(주)제이오텍,대전광역시 유성구,제조업              ,"물질 검사, 측정 및 분석기구 제조업",이화학시험기기 HDD 테스터기 
862,(주)민데이타,대전광역시 유성구,"정보처리, S/W",응용 소프트웨어 개발 및 공급업,소프트웨어  
863,(주)마인즈랩,대전광역시 유성구,"정보처리, S/W       ",데이터베이스 및 온라인정보 제공업,인공지능플랫폼  
864,(주)지오필테크,대전광역시 유성구,제조업              ,기체 여과기 제조업,밀폐형시약장 유해물질 보관용 시약장 유해가스 및 악취제거용 필터
865,(주)민테크 ,대전광역시 유성구,제조업              ,전자축전기 제조업,전기차용 배터리 진단장치  
866,(주)민트로봇,대전광역시 유성구,제조업              ,산업용 로봇 제조업,"산업용로봇, 정밀감속기, 모션제어기  "
867,(주)미오내츄럴,대전광역시 유성구,제조업              ,기타 가정용 전기기기 제조업,두피마사지기  
868,(주)와이티,대전광역시 유성구,"정보처리, S/W",응용 소프트웨어 개발 및 공급업,SI/SM 솔루션 사업 위치기반 스마트폰 앱 서비스
869,농업회사법인 보리누리(주),대전광역시 대덕구,"정보처리, S/W",시스템 소프트웨어 개발 및 공급업,"스마트솔루션, 자동화설비  "
870,(주)미소진,대전광역시 유성구,제조업              ,생물학적 제제 제조업,"진단키트, 시약  "
871,현대솔라에너지(주),대전광역시 유성구,기타                ,기타 엔지니어링 서비스업,태양광발전 엔지니어링 서비스  
872,(주)엠아이티코리아,대전광역시 유성구,제조업              ,그 외 기타 특수목적용 기계 제조업,자동차부품 제조 검사 시험설비 자동차부품 전용설비 자동차부품(조향장치 부품)
873,(주)미즈,대전광역시 유성구,제조업              ,"근무복, 작업복 및 유사의복 제조업","유니폼, 가운  "
874,MKE,대전광역시 유성구,제조업              ,그 외 기타 특수목적용 기계 제조업,고분자가공실험장비  
875,(주)오김치,대전광역시 서구,제조업              ,과실 및 그 외 채소 절임식품 제조업,배추김치 등  
876,(주)엠케이,대전광역시 유성구,제조업              ,그 외 기타 일반목적용 기계 제조업,ICT관련제품  
877,(주)엠케이탑,대전광역시 유성구,제조업              ,그 외 기타 달리 분류되지 않은 제품 제조업,"가정용가스차단기,업소용가스차단기,단독경보형감지기  "
878,(주)마이닝스타,대전광역시 유성구,"정보처리, S/W       ",포털 및 기타 인터넷 정보매개 서비스업,케이스타월드  
879,(주)모두텍(modutech),대전광역시 유성구,"정보처리, S/W",시스템 소프트웨어 개발 및 공급업,통신관련 S/W 통신관련 연구개발 용역 
880,(주)엠케이바이오텍,대전광역시 유성구,연구개발서비스      ,의학 및 약학 연구개발업,한육우 수정란 한육우 수정란 배지 동물용 줄기세포 치료제
881,(주)모아,대전광역시 유성구,제조업              ,축전지 제조업,"전기차 배터리팩 설계, 프로토타입 제조  "
882,(주)모아티디텍,대전광역시 동구,제조업              ,그 외 기타 분류 안된 화학제품 제조업,재생토너  
883,(주)모플,대전광역시 유성구,"정보처리, S/W",시스템 소프트웨어 개발 및 공급업,인공지능솔루션  
884,(주)신우금형,대전광역시 대덕구,제조업              ,주형 및 금형 제조업,타이어금형 타이어금형부품(MSV) 
885,(주)몰팩바이오,대전광역시 동구,기타                ,"그 외 기타 분류 안된 전문, 과학 및 기술 서비스업",유전체 분석  
886,몬트롤(주),대전광역시 유성구,제조업              ,"물질 검사, 측정 및 분석기구 제조업",유압프레스제어장치 및 계측장치 절연형가업력계 센서  저항용접모니터링시스템
887,(주)창발켐텍,대전광역시 유성구,제조업              ,화학 살균 살충제 및 농업용 약제 제조업,작물 보호제  
888,(주)모닝엔터컴,대전광역시 서구,기타                ,"전시, 컨벤션 및 행사 대행업","BTL마케팅, 전시, 국제회의 기획  "
889,(주)모소,대전광역시 유성구,기타                ,광고 영화 및 비디오물 제작업,E-SMK 기술소개동영상  
890,(주)명품시스템,대전광역시 서구,"건설, 운수          ",일반 통신 공사업,"CCTV, 전광판, 방송장비 外  "
891,모루기술(주),대전광역시 유성구,제조업              ,그 외 기타 전자부품 제조업,MEMS 진동센서 신호분석시스템 
892,(주)목우연구소,대전광역시 유성구,제조업              ,화학 살균 살충제 및 농업용 약제 제조업,잔디제초제 농약 및 신물질 연구개발용역 
893,(주)미래에프에이,대전광역시 대덕구,제조업              ,그 외 기타 특수목적용 기계 제조업,산업용 자동화 설비  
894,(주)씨엘와이,대전광역시 동구,제조업              ,기기용 자동측정 및 제어장치 제조업,PLC 등 자동화기기 시험기기 모돈용 분만 및 난산감지 장치
895,(주)미래시스템,대전광역시 유성구,제조업              ,산업처리공정 제어장비 제조업,방산용 전자장비 전자전 측정장비 
896,(주)엠쏘텍,대전광역시 유성구,제조업              ,"전자기 측정, 시험 및 분석기구 제조업",플라즈마 정밀측정장비  인라인  라이다장치
897,(주)명성정밀,대전광역시 대덕구,제조업              ,금속 절삭기계 제조업,초경 절삭공구  
898,엠티디아이(주),대전광역시 유성구,제조업              ,"물질 검사, 측정 및 분석기구 제조업","해양플랜트 시험 설비 재료시험기, 마모시험기, 토목시험기 조선기자재 外"
899,(주)엠텍,대전광역시 유성구,제조업              ,유선 통신장비 제조업,광송수신기용 모듈 LD 드라이버  
900,(주)산엠티,대전광역시 유성구,"정보처리, S/W       ",컴퓨터 프로그래밍 서비스업,ECDIS/ECS Kernal 및 System  
901,(주)멀틱스,대전광역시 유성구,"정보처리, S/W",시스템 소프트웨어 개발 및 공급업,소프트웨어 개발(컨텐츠 구축 외)  
902,(주)인포카,대전광역시 유성구,"정보처리, S/W",응용 소프트웨어 개발 및 공급업,"모바일앱, 차량용 스마트스캐너  "
903,(주)엠브이소프텍,대전광역시 서구,"정보처리, S/W       ",컴퓨터 프로그래밍 서비스업,소프트웨어  
904,(주)엠아이텍,대전광역시 서구,제조업              ,산업용 냉장 및 냉동 장비 제조업,공기조화기 냉각탑 산업용냉장 및 냉동설비
905,(주)이노즈,대전광역시 유성구,제조업              ,전자감지장치 제조업,가스센서  
906,명랑시대외식청년창업협동조합,대전광역시 유성구,제조업              ,빵류 제조업,"핫도그, 소스  "
907,(주)명테크,대전광역시 대덕구,제조업              ,절삭가공 및 유사처리업,반도체 이송장치 부품 로드셀 부품 
908,(주)엠티에프씨,대전광역시 유성구,제조업              ,축전지 제조업,고온연료전지(SOFC)시스템  
909,(주)엠투브,대전광역시 유성구,"정보처리, S/W",시스템 소프트웨어 개발 및 공급업,차량 모니터링 S/W 개발 블랙박스 영상 전송 S/W개발 데이터수집 장치
910,(주)미래엔지니어링,대전광역시 유성구,제조업              ,"물질 검사, 측정 및 분석기구 제조업","고온 압력 트랜스미터, 전자기 펌프, 고온 밸브  "
911,명진스틸산업(주),대전광역시 유성구,제조업              ,그 외 기타 일반목적용 기계 제조업,롤 포밍기 건축부자재 
912,(주)내산,대전광역시 유성구,제조업              ,기타 표시장치 제조업,광학용 필름 산업용 테이프 
913,내일테크놀로지(주),대전광역시 유성구,제조업              ,기타 기초 무기 화학물질 제조업,질소붕산나노튜브(BNNT) 분말  
914,(주)나무와숲,대전광역시 유성구,"정보처리, S/W       ",그 외 기타 정보 서비스업,아동 정서안정 지원 통합 시스템 성인 정서안정 프로그램 운영 
915,(주)나노시스템,대전광역시 유성구,제조업              ,"기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",비접촉 미세형상 3차원 측정기 반도체 측정장비 
916,(주)나노프로텍,대전광역시 유성구,제조업              ,"기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",LCD 및 차량부품 측정기  
917,나노컴(주),대전광역시 유성구,제조업              ,합성수지 및 기타 플라스틱 물질 제조업,기능성 마스터 배치 플라스틱용 첨가제 
918,(주)나노코리아,대전광역시 대덕구,제조업              ,기타 1차 비철금속 제조업,금속분말(스테인레스 등)  
919,나노스코프시스템즈(주),대전광역시 유성구,제조업              ,기타 광학기기 제조업,공초점 현미경  
920,나라아이넷(주),대전광역시 유성구,"정보처리, S/W       ",데이터베이스 및 온라인정보 제공업,법률정보 인터넷서비스 대한민국법령 CD롬타이틀 
921,(주)나루이엠에스,대전광역시 유성구,"정보처리, S/W",시스템 소프트웨어 개발 및 공급업,풍력발전기 감시 및 운용 SW  
922,넵코어스(주),대전광역시 유성구,제조업              ,"유인 항공기, 항공우주선 및 보조장치 제조업","고기능GNSS수신기및안테나,GPS항재밍장치  "
923,(주)에스지플렉시오,대전광역시 대덕구,제조업              ,그 외 기타 분류 안된 화학제품 제조업,은나노와이어  
924,(주)엔바이어스,대전광역시 대덕구,제조업              ,일반용 전기 조명장치 제조업,LED조명  
925,(주)하이브파트너스,대전광역시 유성구,기타                ,광고 대행업,온라인 광고대행  
926,(주)엔씨씨,대전광역시 유성구,제조업              ,기타 무선 통신장비 제조업,IoT 무선송수신 모듈 및 관련 SW  
927,(주)엔씨디,대전광역시 유성구,제조업              ,반도체 제조용 기계 제조업,ALD system  
928,엔씨아이(주),대전광역시 유성구,제조업              ,천연수지 및 나무 화학물질 제조업,셀룰로오스 유도체  
929,(주)엔코디,대전광역시 유성구,"정보처리, S/W       ",컴퓨터 프로그래밍 서비스업,소프트웨어개발 SI사업수행 
930,앤디피에스 (주),대전광역시 유성구,"정보처리, S/W",응용 소프트웨어 개발 및 공급업,재난예경보시스템  통합메시지 시스템 
931,(주)네오포스,대전광역시 유성구,"정보처리, S/W",응용 소프트웨어 개발 및 공급업,온라인 우편 서비스 소프트웨어 S/W 개발 
932,(주)네오팜,대전광역시 유성구,제조업              ,화장품 제조업,기능성 외용제 등 기능성 화장품  
933,(주)네오플러스,대전광역시 유성구,제조업              ,"물질 검사, 측정 및 분석기구 제조업","마찰,마모시험기 시험용역 "
934,(주)네오프로브,대전광역시 유성구,제조업              ,의약용 화합물 및 항생물질 제조업,올리고뉴클레오타이드  
935,(주)네오시큐,대전광역시 유성구,"정보처리, S/W",시스템 소프트웨어 개발 및 공급업,얼굴인식 보안솔루션  
936,(주)바이오센스텍,대전광역시 유성구,제조업              ,방사선 장치 제조업,엑스레이 디텍터  
937,(주)나노인,대전광역시 유성구,연구개발서비스      ,기타 공학 연구개발업,"기능성재료, 코팅, 필름  "
938,(주)나노팩,대전광역시 유성구,제조업              ,플라스틱 필름 제조업,전도성 필름  
939,나노팀(주),대전광역시 유성구,제조업              ,합성수지 및 기타 플라스틱 물질 제조업,방열 패드 방열 그리스 
940,(주)나르마,대전광역시 유성구,제조업              ,무인 항공기 및 무인 비행장치 제조업,틸트로터 무인기  
941,(주)엔비코어,대전광역시 유성구,제조업              ,산업용 로봇 제조업,공장자동화 생산제어 시스템 제어프로그램 개발 
942,(주)국방자동화,대전광역시 유성구,제조업              ,낚시 및 수렵용구 제조업,사격장비  
943,네메시스(주),대전광역시 유성구,제조업              ,기타 반도체소자 제조업,반도체 칩 설계  
944,(주)네스앤텍,대전광역시 유성구,제조업              ,산업처리공정 제어장비 제조업,타이어 검수용 측정장치 무인로봇시스템 
945,(주)뉴클리어엔지니어링,대전광역시 유성구,기타                ,기타 엔지니어링 서비스업,원자력 안전해석 용역  
946,(주)네스랩,대전광역시 유성구,제조업              ,기타 무선 통신장비 제조업,무선통신장비  
947,넷코덱(주),대전광역시 유성구,제조업              ,기타 무선 통신장비 제조업,"IP무전기 IP전화기, IP카메라, IP영상전화기 "
948,(주)넷커스터마이즈,대전광역시 유성구,"정보처리, S/W",시스템 소프트웨어 개발 및 공급업,양방향위성통신시스템 국방M&S 
949,(주)이디소프트,대전광역시 유성구,"정보처리, S/W       ",컴퓨터시스템 통합 자문 및 구축 서비스업,통합시스템 구축 및 유지보수   
950,(주)넷타겟,대전광역시 유성구,연구개발서비스      ,의학 및 약학 연구개발업,의약학 타겟 발굴 플랫폼  
951,(주)넷비젼텔레콤,대전광역시 유성구,제조업              ,유선 통신장비 제조업,네트웍 통신장비 시스템 기술개발용역 
952,(주)뉴로스,대전광역시 유성구,제조업              ,산업용 송풍기 및 배기장치 제조업,"터보블로워,엔진 관련s/w "
953,(주)뉴젠사우나,대전광역시 유성구,제조업              ,기타 가정용 전기기기 제조업,사우나기기 반신욕기 족욕기
954,(주)엔투비,대전광역시 유성구,제조업              ,"전기회로 개폐, 보호장치 제조업","접지 및 피뢰설계, 시공  "
955,(주)넥스바이오(NEX BIO),대전광역시 동구,연구개발서비스      ,"물리, 화학 및 생물학 연구개발업",DNA분석서비스 수족구병 바이러스 진단키트 
956,(주)넥스컴스,대전광역시 유성구,제조업              ,항공기용 부품 제조업,"LCD/반도체 장비용 복합재료, 항공?자동차부품  "
957,(주)넥스윌,대전광역시 유성구,제조업              ,기타 무선 통신장비 제조업,디지털 방송 장비 통신장비 디지털 신호처리 장치
958,(주)님버스,대전광역시 유성구,제조업              ,기타 무선 통신장비 제조업,유.무선 광통신기기 무선HDMI 
959,(주)나인비,대전광역시 유성구,연구개발서비스      ,의학 및 약학 연구개발업,건강기능식품  
960,(주)나인에코,대전광역시 유성구,기타                ,환경 관련 엔지니어링 서비스업,"대기환경모델링 서비스, 소음영향평가 서비스  "
961,제닉스윈(주),대전광역시 유성구,제조업              ,"전기회로 개폐, 보호장치 제조업",PWLB 오작동방지누전차단기  
962,(주)비케이인스트루먼트,대전광역시 유성구,제조업              ,"물질 검사, 측정 및 분석기구 제조업",산업용 에어드라이어 주변부품  
963,(주)엔엔에프텍 ,대전광역시 유성구,제조업              ,기타 무선 통신장비 제조업,원격제어모니터링시스템  임베디드시스템 RFID모듈/USN제품 
964,(주)엔오엔,대전광역시 유성구,제조업              ,화학 살균 살충제 및 농업용 약제 제조업,가정용 살균탈취스틱  
965,"(주)노텍바이오(notechbio Co.,Ltd.)",대전광역시 대덕구,제조업              ,화학 살균 살충제 및 농업용 약제 제조업,유해동물퇴치제  
966,(주)넷하이,대전광역시 서구,"정보처리, S/W",모바일 게임 소프트웨어 개발 및 공급업,모바일 게임  
967,뉴로핏(주),대전광역시 유성구,"정보처리, S/W",응용 소프트웨어 개발 및 공급업,의료용 소프트웨어  
968,(주)넥센서,대전광역시 유성구,제조업              ,"물질 검사, 측정 및 분석기구 제조업",광학계측센서  
969,(주)넥시스,대전광역시 유성구,기타                ,기타 엔지니어링 서비스업,전자제어/계측시스템 엔지니어링 서비스  
970,(주)엔지엠테크,대전광역시 중구,"정보처리, S/W",응용 소프트웨어 개발 및 공급업,소프트웨어 시뮬레이터 
971,(주)네오나노텍,대전광역시 유성구,제조업              ,의료용품 및 기타 의약 관련제품 제조업,바이오진단용 소자 나노구조물 스템퍼 
972,(주)엔에스레이저,대전광역시 대덕구,제조업              ,구조용 금속 판제품 및 공작물 제조업,철구조물  
